,listing_id,pos,neu,neg,compound,name,latitude,longitude,review_scores_rating,neighbourhood_cleansed,distance_airport,distance_tophub,distance_prudential,distance_royale,distance_harvard
713,6401859,0.34450665815151515,0.6306451243333333,0.018950709474747477,0.4715210048383839,`Hidden Gem in Boston,42.246520316300725,-71.1162317738424,98.0,Hyde Park,9.869072388777642,7.098488713763701,7.156739885510558,7.594482136891504,9.30870759497412
1031,8775096,0.3445,0.6555,0.0,0.475025,"1 bedroom with desk and internet access, if you have you own laptop",42.28722315859081,-71.06051942176494,100.0,Dorchester,6.0055184857742585,4.263415162316278,4.286531895936369,4.335118937302268,7.5786939017173545
3230,22261808,0.3445,0.61075,0.04475,0.431025,Lux 1 Bedroom by Fenway with washer/dryer & WIFI,42.34466435980492,-71.10004914160112,100.0,Fenway,4.850674544309444,0.8392104073144184,0.9137757408022128,1.8029264325063508,3.166732849305139
1240,11370704,0.3444777776666667,0.6405222223333333,0.014833333333333332,0.5386533333333333,Charming Modern Home in JP!,42.31005424705418,-71.10711518817013,95.0,Jamaica Plain,6.295557464119649,2.7844763468839555,2.853106465280524,3.4787209528140934,5.117248697966304
1338,12291029,0.34446098899999994,0.6432858058846154,0.01224358973076923,0.4785982478846153,Back Bay 1  Bedroom - Charles River,42.35153135746013,-71.08323670442063,93.0,Back Bay,3.89260388090744,0.34759094669748913,0.3051199293573941,0.9120132755493899,3.476819610558111
3256,22360112,0.34444973546666663,0.6548169312,0.0007333333333333334,0.4609091904666666,Intimate 1BR in Financial District by Sonder,42.35705091506271,-71.05319981777821,84.0,Downtown,2.3085108900568803,1.7294714021006545,1.6494297191891958,0.8015014670247665,4.674698964029321
1443,13100828,0.34444246259375005,0.640650780125,0.01043465909375,0.4971632598437499,Spacious 1bdr on the water,42.3691365107799,-71.04094378362562,99.0,East Boston,1.6227610384049405,2.694819255724258,2.6141638163899708,1.829372380898466,5.075889666542214
2474,19199379,0.34442956443243244,0.6491814335315315,0.006391047774774775,0.47425738234234244,Boston 3 bed Apt By Logan Airport & Train Floor#2,42.37768926296869,-71.03468224327777,97.0,East Boston,1.5310803691614512,3.3111773538720426,3.231241250552462,2.4841806778616724,5.33997343875407
544,4755586,0.3444244445,0.6396444444,0.00482,0.3957997777,One Sweet Place,42.27669957845626,-71.08144944774904,91.0,Mattapan,7.155082203934202,4.820403156266557,4.862419080537723,5.118949104322504,7.735463938468434
2140,17523630,0.3443848840594059,0.6345272479900987,0.012831844851485147,0.4794685641485148,Private & serene getaway w/ driveway parking!,42.31145156171705,-71.11938036425974,100.0,Jamaica Plain,6.750573016297824,3.0279818515486037,3.1036938503544835,3.827322264879954,4.858574297857978
3173,22014146,0.34436358490740737,0.6426001253148148,0.013039376222222222,0.4150822858148148,Fenway/Convention Center -  Charming BD b:),42.35041077492024,-71.0941597697692,89.0,Fenway,4.453889327695391,0.592363986821854,0.6372942185642829,1.4648437719252176,3.0861790244044025
4819,30514391,0.3443450793333333,0.6463438095333333,0.009288888866666668,0.45943830160000004,North End One Bedroom Apartment w/ futon couch!,42.36349746917281,-71.05608197154557,91.0,North End,2.3836569394478144,1.8424509569750454,1.7623304471629353,1.0552084822107808,4.398389741516844
3623,23948295,0.3443413054615384,0.6395432692307693,0.01610773301282051,0.47702439714102557,Mezzanine apt 7 min ride to Downtown,42.37835142157758,-71.0268667409102,87.0,East Boston,1.2472301849415453,3.6519002104890395,3.5713964316977114,2.7879857242008748,5.738413093567062
2166,17663849,0.3443033620092592,0.637880853166667,0.01133816137962963,0.5069335339814814,Beautiful Private Studio in Jamaica Plain near T,42.31735004051633,-71.10772939261619,97.0,Jamaica Plain,6.02814998510631,2.355432879032972,2.4280975828710862,3.11740294864977,4.631734101949487
945,8065282,0.3442870422392026,0.6386935260797341,0.013311986132890365,0.4543405250431895,"Save $$, walk to airport & train",42.37496574822696,-71.03336978152277,95.0,East Boston,1.3776585194989515,3.245498435454051,3.1650237827303003,2.3880629401301627,5.416804665867329
4559,29256380,0.34428333333333333,0.6516166666666666,0.0041,0.4587133333333333,Spacious apartment in the city,42.380385096463435,-71.02690733291638,80.0,East Boston,1.3513044510841288,3.7363841284033845,3.6561195808181695,2.887063522328996,5.734624363682908
902,7809904,0.3442771439620253,0.6406919611898734,0.009138489784810126,0.48294381798734165,Amazing view near Airport/Downtown,42.37005129551506,-71.04169710988215,99.0,East Boston,1.671325856080927,2.7009654328964534,2.620460999337762,1.8499671462737146,5.0284590551794155
3280,22526346,0.3442297115813954,0.6350543701162791,0.012314109534883723,0.45384149660465123,Cozy Private Bedroom and Bath Prime City Location,42.28066156091483,-71.06880802251217,96.0,Dorchester,6.60051233813111,4.610226763829104,4.642087236435908,4.783226310182664,7.761010578494524
3328,22814449,0.34420777528125,0.6444127604375002,0.0113839285625,0.47833529015625004,Stayloom’s Charming Home | near T,42.32016417688048,-71.05533323953642,99.0,Dorchester,3.913890099245332,2.332582659846993,2.3250031157034265,2.119470700148405,5.964846988580041
2365,18812187,0.3442,0.6558,0.0,0.4932,Bright & Breezy Room in Jamaica Plain,42.30466710625678,-71.10676673632805,100.0,Jamaica Plain,6.515182836703959,3.1178513024795005,3.1839703751590616,3.769712891067419,5.476334700606482
2796,20758965,0.34416933192537313,0.636807889119403,0.019027754074626868,0.418446078522388,"H5, 2 min walk to T/Subway, 17 min to Downtown",42.28334535217999,-71.06490643492367,85.0,Dorchester,6.344812752110852,4.466819850405931,4.49488106363837,4.5952066138406105,7.693786501582599
3024,21596226,0.3441330165405405,0.6479529650540542,0.004053014567567567,0.5021408150540541,Spacious Luxury Bedroom in the Heart of South End,42.343155244627816,-71.07460037357909,100.0,South End,3.6705960338843564,0.5273577194348454,0.49000594004134385,0.657611864236319,4.176073267034169
3566,23668146,0.34413014128571434,0.6075123320952382,0.02295642766666667,0.35637590966666677,#102 private room Boston free coffee 讲国语,42.30793248112114,-71.06504963478737,96.0,Dorchester,4.8893464750622515,2.8318287463446485,2.8504203886550936,2.8981663808317037,6.268472264919257
1788,15124883,0.3441224242545455,0.6350412121272729,0.02083939392727273,0.39889551514545457,"Private Room, near Harvard Square, MIT, BU 2",42.35977726572444,-71.13159279778317,92.0,Allston,6.257450490773177,2.609979099236938,2.659432361415074,3.4484751949744137,1.4677839238298356
775,6862758,0.34409434518750004,0.6420445436875001,0.013867361125,0.4638396825625,"Quiet, Spacious 2BD in Boston's JP!",42.31813877306128,-71.1036735352925,100.0,Jamaica Plain,5.8253528892182675,2.2061152168933362,2.2762889093321204,2.9363768050186594,4.657253896496875
4221,27653076,0.34405655310526323,0.627831321,0.028088441684210524,0.37381245615789477,The best location in Boston! Cute private room!,42.34924338541782,-71.08887571584377,94.0,Back Bay,4.212387528291294,0.31882439147711295,0.35633541953025183,1.1948438238562789,3.343311384149933
1904,15582521,0.34400481766942126,0.6381409713884296,0.01171787681818182,0.4809741194214876,North end and TD Garden Boston 1brm,42.365604588874056,-71.05688048340369,97.0,North End,2.4200675904074322,1.9084276103469044,1.8292821488160358,1.1701379247783652,4.322434188617323
1219,10928093,0.344,0.6559999999999999,0.0,0.509171429,Modern 2 bed in Heart of North End,42.36567956847562,-71.05666097451632,80.0,North End,2.4088367616343382,1.9201337345352434,1.8409536263428734,1.1792208903178443,4.332141337138836
673,6069883,0.34399552548275864,0.6464378078275862,0.009559770103448275,0.5109668987931035,Roslindale Village - private room,42.28531408883604,-71.1357606440486,99.0,Roslindale,8.512414897947968,4.991533635419547,5.064619280232551,5.728612264644484,6.560017324301754
3535,23564179,0.3439920745000001,0.6397417879444445,0.016263977055555556,0.45137624997222214,Cozy 3 BED/1BA Apt in Heart of North End,42.368551865263726,-71.05386460349065,83.0,North End,2.2747884509786367,2.1609197720457596,2.0820887807513264,1.4184534793230796,4.430718518352631
2313,18557368,0.34399120579032244,0.6447313620483868,0.011276337677419354,0.4814769278225807,Boston Room 1dbl Bed + Free Roundtrip Subway Card,42.33282585455399,-71.05673086833242,97.0,South Boston,3.3075673329077593,1.679667751654179,1.6492857268307057,1.263446846384324,5.33608701471736
2112,17333246,0.34398517345312485,0.6361755212968752,0.016737921609375,0.41140217282812497,Corporate-style studio in Historic Beacon Hill,42.35881171591904,-71.06259660300401,92.0,Downtown,2.752960054874486,1.37991997891017,1.2995525575013733,0.6321479572933704,4.1815340825146965
4417,28639363,0.3439785714285714,0.6540785714285714,0.0019428571428571427,0.4985704762857143,Luxurious Cozy 1,42.3072046783519,-71.06750804664968,89.0,Dorchester,5.003900472716796,2.8394926710784327,2.8617982339103603,2.9499789134686134,6.233892277579335
2878,21090626,0.3439557413924051,0.6406350813924051,0.009075843886075949,0.47584869346835457,Cozy bedroom in the historic Charlestown,42.37774645568875,-71.05161765550287,99.0,Charlestown,2.308125041647101,2.7145522251683647,2.6388872061813884,2.0488744572572073,4.473753546039804
307,2372459,0.34394599206666676,0.6425806746,0.009310833333333332,0.4882838571333332,Upscale Spacious 1 Bedroom Apartment in North End,42.36495061015325,-71.05720731243963,99.0,North End,2.4372212532461472,1.8652849441482382,1.7859598121432638,1.122028423362514,4.317073704436178
761,6793945,0.34392480435897443,0.6494808052948718,0.006592741974358974,0.518790925333333,Stylish South End Apartment,42.336326709397284,-71.07415654665085,97.0,South End,3.873785090112196,0.8607986606411321,0.8606169116837808,1.0364446218166592,4.497960462523792
4820,30523091,0.3439206346666666,0.6560793653333333,0.0,0.5863507936666666,Luxury 3 BR |1 Bath Apartment near Seaport/BCEC,42.333031147582275,-71.04034336173713,100.0,South Boston,2.744244199582375,2.414425297553484,2.3690892218010053,1.7394154967511883,6.012369584889773
3332,22840213,0.3438721264022988,0.6372902846551726,0.012137876298850573,0.4637092665632184,Newly Renovated Harvard Garden Studio,42.35971388614583,-71.14185340006591,95.0,Brighton,6.78193056683097,3.1060938180239637,3.159177234156012,3.964040504891034,1.430395931991261
1817,15232044,0.34380765777272726,0.6392601911818182,0.016939726772727273,0.4377677933636363,"James's Georgian Retreat - Friends of Caleb,Sophia",42.31582098290464,-71.09610891124177,97.0,Roxbury,5.606027824588059,2.209688184795173,2.2711830300109677,2.8262185646619344,4.963762692055199
2771,20696002,0.3437694197741936,0.6267263263548386,0.02699521448387097,0.4779992815483871,Private 3 bed near airport T unit 1 new renovation,42.37056494357567,-71.03941521316594,94.0,East Boston,1.5640462848859127,2.8159175294813226,2.7353229772044236,1.9547680452168887,5.139311032420994
1924,15714436,0.34370185177777773,0.6360759259999998,0.006333333333333333,0.47909472222222216,Family Home | Amazing Views of Harbor & Downtown!,42.36410484678153,-71.03206103567031,96.0,East Boston,1.1543117876732152,2.916001193742964,2.8359939994090304,1.9745166460200458,5.584987061291244
687,6238463,0.34368019805617983,0.6426133649101122,0.005911046617977528,0.4979268282808989,Pvt tree top suite in great location,42.31590400933113,-71.11404802615597,99.0,Jamaica Plain,6.353747351169765,2.6184153003884667,2.6937844903974204,3.417525588508908,4.6260576445166555
2925,21253564,0.34364374999999997,0.64350902775,0.012875,0.49926361100000005,Easy to Downtown/Longwood/Cambridge/BMC Sunny,42.32591417963417,-71.07933766100192,100.0,Roxbury,4.500315999414552,1.4406272350130074,1.4742746390387422,1.8009593560062542,4.839976860973413
3385,23078707,0.3436070370666666,0.6497085185333334,0.006684444466666667,0.4838927777999999,Cheap,42.35056949988081,-71.1475523309323,99.0,Brighton,7.137773159297714,3.2734855471946753,3.3380768851703846,4.1982713247863135,2.100378771796004
515,4577188,0.3435829302773722,0.6335092085401461,0.01712419127737226,0.4519308729051093,Unique Fenway/Back Bay/Copley 1 Bed,42.34715285129972,-71.09299046608885,84.0,Fenway,4.454828484281298,0.4700568804359715,0.5361940219183237,1.4175482229717424,3.2836172866042763
3765,24726236,0.3435724852307693,0.6482189349230769,0.008208579846153847,0.5195384023846153,Private Queen-Sized Bedroom in Boston!,42.354039790668075,-71.14466347439068,98.0,Brighton,6.959792749722402,3.1565254942614147,3.217107900306374,4.0599876794389855,1.837653711994115
1599,14071446,0.343557440375,0.6485020833749999,0.0079613095,0.508622261875,Twins in a peaceful room.,42.32249608513066,-71.11475792071663,100.0,Jamaica Plain,6.151656626836191,2.2921426887288345,2.3706220200701535,3.15138223656833,4.179649413359524
4612,29539405,0.3435,0.1565,0.0,0.38195,Boston Commons Condos Studio 1F,42.35232126405229,-71.06505946195055,100.0,Downtown,2.983286653225461,1.0421550971438862,0.962655463015662,0.16767822936812718,4.248333895841709
3,6976,0.3434748181917809,0.6357836252876712,0.015033808698630139,0.4897990727397261,Mexican Folk Art Haven in Boston Residential Area,42.29243788665679,-71.13576525374667,98.0,Roslindale,8.200726156708752,4.58296384744899,4.657891267962945,5.354799948221666,6.068484276500597
1445,13121821,0.34345486182051305,0.6394100595811963,0.009079968444444442,0.4800274949743589,Charming Beacon Hill apartment with outdoor space,42.35997894671896,-71.06478599509707,96.0,Beacon Hill,2.8513586877553916,1.3476053438070992,1.2684701035991146,0.6954070279858173,4.048292136848988
1232,11240774,0.34344999992857145,0.6464976190714287,0.01005238092857143,0.5150396428571428,"New, furnished 1 bedroom apt w gym",42.3462681379072,-71.10431989090918,94.0,Fenway,5.0292491605254455,1.0482170894650582,1.1179036245214695,2.0006356053362864,2.9448494800614635
4735,30183038,0.3434166665,0.6565833335,0.0,0.49404166650000003,Downtown Boston Furnished Apartment,42.35055969596034,-71.05983832261971,90.0,Chinatown,2.773389795328342,1.260662611415876,1.1848808115467653,0.2960436471074215,4.541703179673814
2257,18228031,0.3433831659466666,0.6276821240933332,0.019592043293333337,0.41212150593333347,River st apartment,42.27130875439109,-71.07560010077823,89.0,Mattapan,7.333847245362222,5.208092662921327,5.246176275122399,5.450209520747082,8.19476659322804
3928,25914450,0.34336003073684196,0.6253801834210527,0.01372645252631579,0.49170008315789476,Lovely Day,42.35375808904245,-71.13733178267444,97.0,Allston,6.58949647118091,2.78340676508774,2.8432364786321944,3.6842061197683105,1.835759898669522
2696,20330477,0.34327591900000015,0.641196880745763,0.011995645330508472,0.4319927482796607,Free Parking spot ★ Fenway park+Location ★ Walk! ★,42.3418837685331,-71.09695386524317,96.0,Fenway,4.762253634949152,0.7432380534915767,0.8234779036254882,1.7006126014742138,3.415623961821567
421,3965313,0.34327250798412695,0.632168036952381,0.01265779565079365,0.42943233326984115,Minutes to Boston-Near Beach 69-1,42.38679079846965,-71.00301922832143,88.0,East Boston,1.500909764861071,4.9844439947825805,4.903701822349745,4.089231971010257,6.970995092888476
1335,12286410,0.3432443609473685,0.6498413115789474,0.006914327473684211,0.4765741781578948,"Back Bay Vacation Rental,  common area patio M234",42.35074444829579,-71.08783569225069,94.0,Back Bay,4.134165806881419,0.3561205602086198,0.3686690983482894,1.1420882863312718,3.3195739123257737
663,5999291,0.34308937407216494,0.6439036379793814,0.006378121979381444,0.4884702789072165,Charming 1BD Apt. South Boston,42.33273192726593,-71.04153712764575,97.0,South Boston,2.7964815365075437,2.3663716651624545,2.3222783182094493,1.7088170519155512,5.972487292340044
1673,14501824,0.34306451608064514,0.6376974565000002,0.01657472091935484,0.4741543330483871,"Park adjacent, Private Apartment in Jamaica Plain",42.309478248320744,-71.09930721341063,97.0,Jamaica Plain,6.008942126773294,2.67618034331958,2.738200012916761,3.283226049592594,5.2950408195185865
4288,28044895,0.34306177849999997,0.6498865980999999,0.0070516234,0.5635307773999999,Cozy room near Dudley Square!,42.32232511190325,-71.08574390247014,98.0,Roxbury,4.911436625044612,1.6725125706245014,1.7209223289045905,2.1671282889799492,4.842824024318245
